date,vt1,vt1.5,vt2,vt2.5,vt3,ma1,ma2,ma3,ct1,ct2,ct3,ny1,ny2,ny3,pa1,pa2,pa3,de1,de2,de3,md1,md2,md3,vt1.cum,vt1.5.cum,vt2.cum,vt2.5.cum,vt3.cum,ma1.cum,ma2.cum,ma3.cum,ct1.cum,ct2.cum,ct3.cum,ny1.cum,ny2.cum,ny3.cum,pa1.cum,pa2.cum,pa3.cum,de1.cum,de2.cum,de3.cum,md1.cum,md2.cum,md3.cum,,,,,,,,,
1/17/23,0,0,0,0,0,0.317827001,0.317827001,0.317827001,0,0,0,0,0,0,2.043615616,2.043615616,2.043615616,1.530680864,1.530680864,1.530680864,1.038867115,1.038867115,1.038867115,926.024113,773.124113,690.724113,564.4349798,490.2375743,869.5196174,632.7093926,321.9996684,709.187898,552.6730472,336.9728333,612.9125352,484.6778841,360.5067344,491.2748897,365.9247825,147.0782877,914.054891,617.7489786,321.5823478,696.4477223,586.5647371,305.1432371,,,,,,,,,
1/18/23,0,0,0,0,0,3.129709439,3.129709439,3.129709439,1.320925903,1.320925903,1.320925903,0.288124779,0.288124779,0.288124779,3.265837982,3.265837982,3.265837982,7.792104086,7.792104086,7.792104086,8.071144274,8.071144274,8.071144274,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.6493269,635.839102,325.1293778,710.5088239,553.9939731,338.2937592,613.20066,484.9660088,360.7948592,494.5407277,369.1906205,150.3441256,921.8469951,625.5410827,329.3744518,704.5188666,594.6358814,313.2143814,,,,,,,,,
1/19/23,0,0,0,0,0,0.315384592,0.315384592,0.315384592,1.437429256,1.437429256,1.437429256,0,0,0,0,0,0,8.831703415,8.831703415,8.831703415,3.384891415,3.384891415,3.384891415,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.20066,484.9660088,360.7948592,494.5407277,369.1906205,150.3441256,930.6786985,634.3727861,338.2061553,707.903758,598.0207728,316.5992728,,,,,,,,,
1/20/23,0,0,0,0,0,0,0,0,0,0,0,0.509001285,0.509001285,0.509001285,0.227030449,0.227030449,0.227030449,5.249326449,5.249326449,5.249326449,5.869136279,5.869136279,5.869136279,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,935.928025,639.6221125,343.4554817,713.7728943,603.8899091,322.4684091,,,,,,,,,
1/21/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728235345,0.728235345,0.728235345,0.891363414,0.891363414,0.891363414,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,936.6562603,640.3503479,344.1837171,714.6642577,604.7812725,323.3597725,,,,,,,,,
1/22/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581039231,0.581039231,0.581039231,0.250395205,0.250395205,0.250395205,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,937.2372996,640.9313871,344.7647563,714.9146529,605.0316677,323.6101677,,,,,,,,,
1/23/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328370361,1.328370361,1.328370361,2.006189847,2.006189847,2.006189847,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,938.5656699,642.2597575,346.0931266,716.9208428,607.0378576,325.6163576,,,,,,,,,
1/24/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136971301,2.136971301,2.136971301,2.442893558,2.442893558,2.442893558,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,940.7026412,644.3967288,348.2300979,719.3637363,609.4807511,328.0592511,,,,,,,,,
1/25/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.498709453,7.498709453,7.498709453,6.040704979,6.040704979,6.040704979,926.024113,773.124113,690.724113,564.4349798,490.2375743,872.9647115,636.1544866,325.4447624,711.9462532,555.4314024,339.7311885,613.7096613,485.4750101,361.3038605,494.7677582,369.4176509,150.5711561,948.2013507,651.8954382,355.7288074,725.4044413,615.5214561,334.0999561,,,,,,,,,
1/26/23,0,0,0,0,0,0.645723661,0.645723661,0.645723661,4.234076858,4.234076858,4.234076858,0.115838242,0.115838242,0.115838242,0,0,0,11,11,11,4.26426651,4.26426651,4.26426651,926.024113,773.124113,690.724113,564.4349798,490.2375743,873.6104351,636.8002103,326.0904861,716.1803301,559.6654792,343.9652653,613.8254995,485.5908484,361.4196987,494.7677582,369.4176509,150.5711561,959.2013507,662.8954382,366.7288074,729.6687078,619.7857226,338.3642226,,,,,,,,,
1/27/23,0,0,0,0,0,0.005452721,0.005452721,0.005452721,0.563903077,0.563903077,0.563903077,0,0,0,0,0,0,0.470300622,0.470300622,0.470300622,0.688242678,0.688242678,0.688242678,926.024113,773.124113,690.724113,564.4349798,490.2375743,873.6158879,636.805663,326.0959388,716.7442331,560.2293823,344.5291684,613.8254995,485.5908484,361.4196987,494.7677582,369.4176509,150.5711561,959.6716513,663.3657388,367.199108,730.3569505,620.4739653,339.0524653,,,,,,,,,
1/28/23,0,0,0,0,0,2.034764014,2.034764014,2.034764014,0,0,0,0,0,0,2.00213607,2.00213607,2.00213607,6.126219611,6.126219611,6.126219611,6.067730585,6.067730585,6.067730585,926.024113,773.124113,690.724113,564.4349798,490.2375743,875.6506519,638.840427,328.1307028,716.7442331,560.2293823,344.5291684,613.8254995,485.5908484,361.4196987,496.7698942,371.419787,152.5732922,965.7978709,669.4919584,373.3253276,736.4246811,626.5416959,345.1201959,,,,,,,,,
1/29/23,0,0,0,0,0,0.722120448,0.722120448,0.722120448,2.779669087,2.779669087,2.779669087,0.516269821,0.516269821,0.516269821,0.507933991,0.507933991,0.507933991,6.589379324,6.589379324,6.589379324,4.349824195,4.349824195,4.349824195,926.024113,773.124113,690.724113,564.4349798,490.2375743,876.3727723,639.5625474,328.8528233,719.5239022,563.0090514,347.3088375,614.3417693,486.1071182,361.9359685,497.2778282,371.927721,153.0812262,972.3872502,676.0813378,379.914707,740.7745053,630.8915201,349.4700201,,,,,,,,,
1/30/23,0,0,0,0,0,1.573348361,1.573348361,1.573348361,2.461691123,2.461691123,2.461691123,0.563903077,0.563903077,0.563903077,2.37946037,2.37946037,2.37946037,9.524313759,9.524313759,9.524313759,8.430479426,8.430479426,8.430479426,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,721.9855933,565.4707425,349.7705286,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,981.911564,685.6056515,389.4390207,749.2049847,639.3219995,357.9004995,,,,,,,,,
1/31/23,0,0,0,0,0,0,0,0,1.937309099,1.937309099,1.937309099,0,0,0,0,0,0,2.762666593,2.762666593,2.762666593,1.552006314,1.552006314,1.552006314,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,984.6742306,688.3683181,392.2016873,750.756991,640.8740058,359.4525058,,,,,,,,,
2/1/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,984.6742306,688.3683181,392.2016873,750.756991,640.8740058,359.4525058,,,,,,,,,
2/2/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,984.6742306,688.3683181,392.2016873,750.756991,640.8740058,359.4525058,,,,,,,,,
2/3/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,984.6742306,688.3683181,392.2016873,750.756991,640.8740058,359.4525058,,,,,,,,,
2/4/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.024113,773.124113,690.724113,564.4349798,490.2375743,877.9461207,641.1358958,330.4261716,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,499.6572886,374.3071814,155.4606865,984.6742306,688.3683181,392.2016873,750.756991,640.8740058,359.4525058,,,,,,,,,
2/5/23,0,0,0,0,0,0.956359238,0.956359238,0.956359238,0,0,0,0,0,0,1.871995943,1.871995943,1.871995943,5.012023302,5.012023302,5.012023302,4.253880342,4.253880342,4.253880342,926.024113,773.124113,690.724113,564.4349798,490.2375743,878.9024799,642.092255,331.3825309,723.9229024,567.4080516,351.7078377,614.9056724,486.6710213,362.4998716,501.5292845,376.1791773,157.3326825,989.6862539,693.3803414,397.2137106,755.0108714,645.1278861,363.7063861,,,,,,,,,
2/6/23,0,0,0,0,0,0.737943443,0.737943443,0.737943443,1.658467921,1.658467921,1.658467921,0.315823372,0.315823372,0.315823372,1.42830957,1.42830957,1.42830957,5.281504497,5.281504497,5.281504497,5.350955355,5.350955355,5.350955355,926.024113,773.124113,690.724113,564.4349798,490.2375743,879.6404234,642.8301985,332.1204743,725.5813704,569.0665196,353.3663056,615.2214958,486.9868446,362.815695,502.9575941,377.6074869,158.760992,994.9677584,698.6618459,402.4952151,760.3618267,650.4788415,369.0573415,,,,,,,,,
2/7/23,0,0,0,0,0,0,0,0,1.622855052,1.622855052,1.622855052,0,0,0,0.435748992,0.435748992,0.435748992,2.780329531,2.780329531,2.780329531,1.730633802,1.730633802,1.730633802,926.024113,773.124113,690.724113,564.4349798,490.2375743,879.6404234,642.8301985,332.1204743,727.2042254,570.6893746,354.9891607,615.2214958,486.9868446,362.815695,503.3933431,378.0432359,159.196741,997.7480879,701.4421754,405.2755446,762.0924605,652.2094753,370.7879753,,,,,,,,,
2/8/23,0.268984297,0.268984297,0.268984297,0.268984297,0.268984297,2.354886515,2.354886515,2.354886515,0,0,0,0.516269821,0.516269821,0.516269821,2.255368527,2.255368527,2.255368527,9.451921746,9.451921746,9.451921746,11.26540089,11.26540089,11.26540089,926.2930973,773.3930973,690.9930973,564.7039641,490.5065586,881.9953099,645.185085,334.4753608,727.2042254,570.6893746,354.9891607,615.7377656,487.5031145,363.3319648,505.6487116,380.2986044,161.4521096,1007.20001,710.8940972,414.7274664,773.3578614,663.4748762,382.0533762,,,,,,,,,
2/9/23,0.118191461,0.118191461,0.118191461,0.118191461,0.118191461,0,0,0,1.189914227,1.189914227,1.189914227,0.546561622,0.546561622,0.546561622,6.949918066,6.949918066,6.949918066,11.37562082,11.37562082,11.37562082,10.32873184,10.32873184,10.32873184,926.4112888,773.5112888,691.1112888,564.8221556,490.6247501,881.9953099,645.185085,334.4753608,728.3941396,571.8792888,356.1790749,616.2843272,488.0496761,363.8785264,512.5986297,387.2485225,168.4020276,1018.57563,722.269718,426.1030872,783.6865933,673.803608,392.382108,,,,,,,,,
2/10/23,1.591497718,1.591497718,1.591497718,1.591497718,1.591497718,5.895143877,5.895143877,5.895143877,2.866242038,2.866242038,2.866242038,4.873438959,4.873438959,4.873438959,10.02832954,10.02832954,10.02832954,14.55,14.55,14.55,13.069,13.069,13.069,928.0027865,775.1027865,692.7027865,566.4136533,492.2162478,887.8904537,651.0802289,340.3705047,731.2603817,574.7455309,359.045317,621.1577662,492.923115,368.7519654,522.6269592,397.276852,178.4303572,1033.12563,736.819718,440.6530872,796.7555933,686.872608,405.451108,,,,,,,,,
2/11/23,0,0,0,0,0,0.501532134,0.501532134,0.501532134,6.491754557,6.491754557,6.491754557,0.296505283,0.296505283,0.296505283,0.411230705,0.411230705,0.411230705,2.867123587,2.867123587,2.867123587,2.483955956,2.483955956,2.483955956,928.0027865,775.1027865,692.7027865,566.4136533,492.2162478,888.3919859,651.581761,340.8720369,737.7521362,581.2372854,365.5370715,621.4542715,493.2196203,369.0484707,523.0381899,397.6880827,178.8415879,1035.992754,739.6868416,443.5202108,799.2395492,689.356564,407.935064,,,,,,,,,
2/12/23,0,0,0,0,0,1.756054432,1.756054432,1.756054432,0.124897677,0.124897677,0.124897677,0,0,0,0.724921645,0.724921645,0.724921645,0.382273988,0.382273988,0.382273988,0,0,0,928.0027865,775.1027865,692.7027865,566.4136533,492.2162478,890.1480403,653.3378154,342.6280913,737.8770339,581.3621831,365.6619692,621.4542715,493.2196203,369.0484707,523.7631116,398.4130043,179.5665095,1036.375028,740.0691156,443.9024848,799.2395492,689.356564,407.935064,,,,,,,,,
2/13/23,0.478717754,0.478717754,0.478717754,0.478717754,0.478717754,2.773197964,2.773197964,2.773197964,2.067701199,2.067701199,2.067701199,2.59205402,2.59205402,2.59205402,3.573285809,3.573285809,3.573285809,7.338024779,7.338024779,7.338024779,8.611481353,8.611481353,8.611481353,928.4815042,775.5815042,693.1815042,566.892371,492.6949655,892.9212383,656.1110134,345.4012892,739.9447351,583.4298843,367.7296704,624.0463255,495.8116743,371.6405247,527.3363974,401.9862902,183.1397953,1043.713053,747.4071404,451.2405096,807.8510306,697.9680453,416.5465453,,,,,,,,,
2/14/23,0.589183176,0.589183176,0.589183176,0.589183176,0.589183176,3.906136097,3.906136097,3.906136097,2.229299363,2.229299363,2.229299363,2.750864706,2.750864706,2.750864706,4.398409745,4.398409745,4.398409745,6.171466464,6.171466464,6.171466464,6.075002891,6.075002891,6.075002891,929.0706874,776.1706874,693.7706874,567.4815542,493.2841487,896.8273744,660.0171495,349.3074253,742.1740345,585.6591837,369.9589698,626.7971902,498.5625391,374.3913894,531.7348071,406.3846999,187.5382051,1049.884519,753.5786068,457.411976,813.9260335,704.0430482,422.6215482,,,,,,,,,
2/15/23,4.986412815,4.986412815,4.986412815,4.986412815,4.986412815,7.167426945,7.167426945,7.167426945,2.961691123,2.961691123,2.961691123,3.503184713,3.503184713,3.503184713,18.9,18.9,18.9,14.65,14.65,14.65,14.842,14.842,14.842,934.0571002,781.1571002,698.7571002,572.467967,498.2705615,903.9948013,667.1845764,356.4748523,745.1357256,588.6208748,372.9206609,630.3003749,502.0657238,377.8945741,550.6348071,425.2846999,206.4382051,1064.534519,768.2286068,472.061976,828.7680335,718.8850482,437.4635482,,,,,,,,,
2/16/23,4.397838926,4.397838926,4.397838926,4.397838926,4.397838926,7.280226401,7.280226401,7.280226401,4.074958251,4.074958251,4.074958251,10.77530642,10.77530642,10.77530642,13.1,13.1,13.1,16.9,16.9,16.9,12.7072,12.7072,12.7072,938.4549391,785.5549391,703.1549391,576.865806,502.6684004,911.2750277,674.4648028,363.7550787,749.2106839,592.695833,376.9956191,641.0756813,512.8410302,388.6698805,563.7348071,438.3846999,219.5382051,1081.434519,785.1286068,488.961976,841.4752335,731.5922482,450.1707482,,,,,,,,,
2/17/23,0,0,0,0,0,4.205399613,4.205399613,4.205399613,15.5,15.5,15.5,5.441716817,5.441716817,5.441716817,4.742046674,4.742046674,4.742046674,12.07352343,12.07352343,12.07352343,9.320178581,9.320178581,9.320178581,938.4549391,785.5549391,703.1549391,576.865806,502.6684004,915.4804273,678.6702025,367.9604783,764.7106839,608.195833,392.4956191,646.5173982,518.282747,394.1115973,568.4768538,443.1267466,224.2802517,1093.508043,797.2021303,501.0354994,850.795412,740.9124268,459.4909268,,,,,,,,,
2/18/23,0,0,0,0,0,0.046354054,0.046354054,0.046354054,4.380215604,4.380215604,4.380215604,0,0,0,0.056134004,0.056134004,0.056134004,0.339916559,0.339916559,0.339916559,0.222344605,0.222344605,0.222344605,938.4549391,785.5549391,703.1549391,576.865806,502.6684004,915.5267814,678.7165565,368.0068324,769.0908995,612.5760486,396.8758347,646.5173982,518.282747,394.1115973,568.5329878,443.1828806,224.3363857,1093.847959,797.5420468,501.375416,851.0177566,741.1347714,459.7132714,,,,,,,,,
2/19/23,0.65122436,0.65122436,0.65122436,0.65122436,0.65122436,1.140922449,1.140922449,1.140922449,0,0,0,0.088186327,0.088186327,0.088186327,3.227973544,3.227973544,3.227973544,6.701198343,6.701198343,6.701198343,6.199405764,6.199405764,6.199405764,939.1061635,786.2061635,703.8061635,577.5170303,503.3196248,916.6677038,679.857479,369.1477548,769.0908995,612.5760486,396.8758347,646.6055845,518.3709333,394.1997837,571.7609614,446.4108541,227.5643593,1100.549158,804.2432452,508.0766144,857.2171624,747.3341772,465.9126772,,,,,,,,,
2/20/23,0.614729882,0.614729882,0.614729882,0.614729882,0.614729882,8.153707734,8.153707734,8.153707734,1.999267411,1.999267411,1.999267411,2.067701199,2.067701199,2.067701199,5.09668386,5.09668386,5.09668386,12.05,12.05,12.05,11.989,11.989,11.989,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.8214116,688.0111867,377.3014625,771.0901669,614.5753161,398.8751021,648.6732857,520.4386345,396.2674849,576.8576452,451.507538,232.6610432,1112.599158,816.2932452,520.1266144,869.2061624,759.3231772,477.9016772,,,,,,,,,
2/21/23,0,0,0,0,0,0,0,0,6.036005139,6.036005139,6.036005139,2.134294629,2.134294629,2.134294629,3.219664369,3.219664369,3.219664369,9.971433691,9.971433691,9.971433691,9.9739,9.9739,9.9739,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.8214116,688.0111867,377.3014625,777.126172,620.6113212,404.9111073,650.8075803,522.5729292,398.4017795,580.0773096,454.7272023,235.8807075,1122.570591,826.2646789,530.098048,879.1800624,769.2970772,487.8755772,,,,,,,,,
2/22/23,0,0,0,0,0,0.094323718,0.094323718,0.094323718,0,0,0,0.296505283,0.296505283,0.296505283,0,0,0,4.403337987,4.403337987,4.403337987,5.923004025,5.923004025,5.923004025,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.1040856,522.8694344,398.6982848,580.0773096,454.7272023,235.8807075,1126.973929,830.6680168,534.501386,885.1030664,775.2200812,493.7985812,,,,,,,,,
2/23/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.62928568,12.62928568,12.62928568,16.6,16.6,16.6,9.712,9.712,9.712,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.1040856,522.8694344,398.6982848,592.7065953,467.356488,248.5099932,1143.573929,847.2680168,551.101386,894.8150664,784.9320812,503.5105812,,,,,,,,,
2/24/23,0,0,0,0,0,0,0,0,0,0,0,0.516269821,0.516269821,0.516269821,4.110463428,4.110463428,4.110463428,9.430719668,9.430719668,9.430719668,9.893449117,9.893449117,9.893449117,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,596.8170587,471.4669515,252.6204566,1153.004649,856.6987365,560.5321057,904.7085156,794.8255303,513.4040303,,,,,,,,,
2/25/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,596.8170587,471.4669515,252.6204566,1153.004649,856.6987365,560.5321057,904.7085156,794.8255303,513.4040303,,,,,,,,,
2/26/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378697562,2.378697562,2.378697562,3.337644273,3.337644273,3.337644273,2.286567676,2.286567676,2.286567676,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,599.1957563,473.845649,254.9991542,1156.342293,860.0363808,563.86975,906.9950832,797.112098,515.690598,,,,,,,,,
2/27/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308309439,0.308309439,0.308309439,3.064938017,3.064938017,3.064938017,4.440075424,4.440075424,4.440075424,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,599.5040657,474.1539585,255.3074636,1159.407231,863.1013188,566.934688,911.4351587,801.5521734,520.1306734,,,,,,,,,
2/28/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710246703,0.710246703,0.710246703,5.396932005,5.396932005,5.396932005,4.955661875,4.955661875,4.955661875,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,600.2143124,474.8642052,256.0177103,1164.804163,868.4982508,572.33162,916.3908205,806.5078353,525.0863353,,,,,,,,,
3/1/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.581961963,4.581961963,4.581961963,4.710069835,4.710069835,4.710069835,4.350510125,4.350510125,4.350510125,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,924.9157353,688.1055104,377.3957863,777.126172,620.6113212,404.9111073,651.6203554,523.3857043,399.2145546,604.7962744,479.4461671,260.5996723,1169.514233,873.2083206,577.0416898,920.7413307,810.8583454,529.4368454,,,,,,,,,
3/2/23,0,0,0,0,0,2.298092394,2.298092394,2.298092394,0.35383649,0.35383649,0.35383649,0.798366485,0.798366485,0.798366485,5.752621884,5.752621884,5.752621884,11.75,11.75,11.75,12.0178,12.0178,12.0178,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,927.2138277,690.4036028,379.6938787,777.4800085,620.9651577,405.2649438,652.4187219,524.1840707,400.0129211,610.5488962,485.198789,266.3522942,1181.264233,884.9583206,588.7916898,932.7591307,822.8761454,541.4546454,,,,,,,,,
3/3/23,0,0,0,0,0,1.084418984,1.084418984,1.084418984,0,0,0,0,0,0,0,0,0,10.31090797,10.31090797,10.31090797,7.058470137,7.058470137,7.058470137,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,928.2982467,691.4880218,380.7782976,777.4800085,620.9651577,405.2649438,652.4187219,524.1840707,400.0129211,610.5488962,485.198789,266.3522942,1191.575141,895.2692286,599.1025978,939.8176008,829.9346156,548.5131156,,,,,,,,,
3/4/23,0,0,0,0,0,0,0,0,1.320925903,1.320925903,1.320925903,0.124897677,0.124897677,0.124897677,0.025993231,0.025993231,0.025993231,12.56070983,12.56070983,12.56070983,10.6003,10.6003,10.6003,939.7208934,786.8208934,704.4208934,578.1317602,503.9343547,928.2982467,691.4880218,380.7782976,778.8009344,622.2860836,406.5858697,652.5436196,524.3089684,400.1378188,610.5748895,485.2247822,266.3782874,1204.135851,907.8299384,611.6633076,950.4179008,840.5349156,559.1134156,,,,,,,,,
3/5/23,0.054070783,0.054070783,0.054070783,0.054070783,0.054070783,0.807931037,0.807931037,0.807931037,0,0,0,0,0,0,2.75476006,2.75476006,2.75476006,7.249323742,7.249323742,7.249323742,8.203302921,8.203302921,8.203302921,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,929.1061777,692.2959528,381.5862287,778.8009344,622.2860836,406.5858697,652.5436196,524.3089684,400.1378188,613.3296495,487.9795423,269.1330475,1211.385175,915.0792622,618.9126314,958.6212037,848.7382185,567.3167185,,,,,,,,,
3/6/23,0,0,0,0,0,2.533505683,2.533505683,2.533505683,1.067147315,1.067147315,1.067147315,0,0,0,1.315092913,1.315092913,1.315092913,5.55441797,5.55441797,5.55441797,5.245486745,5.245486745,5.245486745,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,931.6396834,694.8294585,384.1197344,779.8680817,623.3532309,407.653017,652.5436196,524.3089684,400.1378188,614.6447424,489.2946352,270.4481404,1216.939593,920.6336801,624.4670493,963.8666905,853.9837052,572.5622052,,,,,,,,,
3/7/23,0,0,0,0,0,0.217715481,0.217715481,0.217715481,2.143844856,2.143844856,2.143844856,0,0,0,0.103855242,0.103855242,0.103855242,4.954137643,4.954137643,4.954137643,5.319093361,5.319093361,5.319093361,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,931.8573989,695.047174,384.3374498,782.0119266,625.4970758,409.7968619,652.5436196,524.3089684,400.1378188,614.7485977,489.3984904,270.5519956,1221.89373,925.5878178,629.421187,969.1857838,859.3027986,577.8812986,,,,,,,,,
3/8/23,0,0,0,0,0,1.487437661,1.487437661,1.487437661,0,0,0,0,0,0,1.690855511,1.690855511,1.690855511,2.952748922,2.952748922,2.952748922,3.938713289,3.938713289,3.938713289,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,933.3448365,696.5346117,385.8248875,782.0119266,625.4970758,409.7968619,652.5436196,524.3089684,400.1378188,616.4394532,491.089346,272.2428511,1224.846479,928.5405667,632.3739359,973.1244971,863.2415119,581.8200119,,,,,,,,,
3/9/23,0,0,0,0,0,2.530776895,2.530776895,2.530776895,0.903682487,0.903682487,0.903682487,0,0,0,2.119018726,2.119018726,2.119018726,3.998922924,3.998922924,3.998922924,4.353816486,4.353816486,4.353816486,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,935.8756134,699.0653885,388.3556644,782.9156091,626.4007582,410.7005443,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1228.845402,932.5394896,636.3728588,977.4783136,867.5953284,586.1738284,,,,,,,,,
3/10/23,0,0,0,0,0,3.108448182,3.108448182,3.108448182,1.880855552,1.880855552,1.880855552,0,0,0,0,0,0,3.41560527,3.41560527,3.41560527,2.548701942,2.548701942,2.548701942,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,938.9840616,702.1738367,391.4641126,784.7964646,628.2816138,412.5813999,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1232.261007,935.9550949,639.7884641,980.0270155,870.1440303,588.7225303,,,,,,,,,
3/11/23,0,0,0,0,0,0.422943927,0.422943927,0.422943927,2.229299363,2.229299363,2.229299363,0,0,0,0,0,0,1.063680667,1.063680667,1.063680667,2.901410889,2.901410889,2.901410889,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,939.4070055,702.5967807,391.8870565,787.025764,630.5109132,414.8106993,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1233.324688,937.0187756,640.8521448,982.9284264,873.0454412,591.6239412,,,,,,,,,
3/12/23,0,0,0,0,0,3.108448182,3.108448182,3.108448182,0,0,0,0,0,0,0,0,0,1.251941203,1.251941203,1.251941203,0.604413105,0.604413105,0.604413105,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,942.5154537,705.7052288,394.9955047,787.025764,630.5109132,414.8106993,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1234.576629,938.2707168,642.104086,983.5328395,873.6498543,592.2283543,,,,,,,,,
